         778512335 function calls (766171447 primitive calls) in 512.124 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6628    0.014    0.000    0.194    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:645(_set_axis)
     4268    0.014    0.000    0.424    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:4345(delete)
     2320    0.013    0.000    0.013    0.000 {pandas._libs.algos.take_1d_int8_int8}
    14312    0.013    0.000    0.021    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/arrays/categorical.py:381(categories)
      432    0.013    0.000    0.021    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/util/hashing.py:230(hash_array)
    39753    0.013    0.000    0.013    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/styles/cell_style.py:30(__set__)
     2730    0.013    0.000    0.067    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5127(_vstack)
    18816    0.013    0.000    0.641    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/dtypes.py:137(__init__)
     2458    0.013    0.000    0.902    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:3105(__setitem__)
      192    0.012    0.000    0.012    0.000 {built-in method marshal.loads}
     2458    0.012    0.000    0.672    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:2599(_set_item)
     4640    0.012    0.000    0.238    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/algorithms.py:224(_get_data_algo)
    21093    0.012    0.000    0.033    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:907(is_unsigned_integer_dtype)
     2320    0.012    0.000    0.224    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/algorithms.py:1454(take)
    11728    0.012    0.000    0.012    0.000 {built-in method pandas._libs.algos.ensure_int8}
     8908    0.012    0.000    0.052    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/numpy/core/numeric.py:156(ones)
    47704    0.012    0.000    0.012    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/arrays/categorical.py:425(dtype)
    26025    0.012    0.000    0.012    0.000 {built-in method numpy.core.multiarray.normalize_axis_index}
    11865    0.012    0.000    0.022    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:2577(_clear_item_cache)
     4268    0.012    0.000    0.020    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/util/_validators.py:230(validate_axis_style_args)
     6749    0.011    0.000    0.036    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/dtypes.py:675(construct_from_string)
    20410    0.011    0.000    0.015    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:166(_consolidate_key)
     2458    0.011    0.000    0.873    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:3182(_set_item)
     1053    0.011    0.000    0.048    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
     9971    0.011    0.000    0.348    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/base.py:912(__iter__)
 2291/542    0.011    0.000    0.349    0.001 <frozen importlib._bootstrap>:978(_find_and_load)
     3186    0.011    0.000    0.011    0.000 {built-in method _operator.eq}
     1369    0.011    0.000    0.011    0.000 {method 'seek' of '_io.BufferedRandom' objects}
    20873    0.011    0.000    0.024    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5688(_next_or_none)
     2320    0.011    0.000    0.246    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:385(delete)
     2320    0.011    0.000    0.031    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:1203(_is_label_reference)
     2320    0.011    0.000    0.022    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:1264(_check_label_or_level_ambiguity)
    10558    0.011    0.000    0.013    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/range.py:84(_ensure_int)
    20595    0.011    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5757(__init__)
     8908    0.010    0.000    0.010    0.000 {built-in method numpy.core.multiarray.can_cast}
     8566    0.010    0.000    0.010    0.000 {method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
     2328    0.010    0.000    0.023    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/copy.py:132(deepcopy)
     5636    0.010    0.000    0.761    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:4441(_consolidate)
    11865    0.010    0.000    0.010    0.000 {method 'clear' of 'dict' objects}
    24483    0.010    0.000    0.057    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:1133(<genexpr>)
     4268    0.010    0.000    2.884    0.001 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:3576(drop)
    34224    0.010    0.000    0.016    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/numpy/core/numeric.py:1515(<genexpr>)
     8560    0.010    0.000    0.094    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:3674(<genexpr>)
     4268    0.010    0.000    0.024    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:3711(_needs_reindex_multi)
        1    0.010    0.010    0.069    0.069 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/utils/cell.py:1(<module>)
    11728    0.010    0.000    0.034    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:600(coerce_indexer_dtype)
     6676    0.010    0.000    0.016    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/inference.py:447(is_sequence)
    16322    0.010    0.000    0.030    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:1118(<genexpr>)
     4278    0.010    0.000    0.020    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:4075(_maybe_casted_values)
      512    0.010    0.000    0.113    0.000 {pandas._libs.lib.clean_index_list}
      739    0.010    0.000    0.072    0.000 <frozen importlib._bootstrap>:882(_find_spec)
     2818    0.009    0.000    0.037    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/concat.py:90(_get_frame_result_type)
     8161    0.009    0.000    0.015    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5048(<listcomp>)
     2324    0.009    0.000    0.281    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:2114(append)
     2320    0.009    0.000    0.040    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/arrays/base.py:295(argsort)
     3186    0.009    0.000    0.010    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/warnings.py:463(__enter__)
    12823    0.009    0.000    0.013    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/missing.py:596(clean_reindex_fill_method)
    24483    0.009    0.000    0.014    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:1121(<genexpr>)
    20410    0.009    0.000    0.024    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5063(<lambda>)
      549    0.009    0.000    0.423    0.001 /Users/khaibnd/eclipse-workspace/LNWG4/src/initial_solution/initial_solution.py:50(generate_machine_list)
     2818    0.009    0.000    0.312    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/reshape/concat.py:472(_get_concat_axis)
    14422    0.009    0.000    0.013    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5452(<genexpr>)
     9323    0.009    0.000    0.026    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/concat.py:151(<listcomp>)
    12070    0.009    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/numpy/core/numeric.py:701(<genexpr>)
     4278    0.008    0.000    0.026    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:1520(__contains__)
      432    0.008    0.000    0.011    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/util/hashing.py:23(_combine_hash_arrays)
    37547    0.008    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/nanops.py:179(_get_fill_value)
     5050    0.008    0.000    0.037    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/numpy/core/fromnumeric.py:882(argsort)
     8543    0.008    0.000    0.010    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:1578(is_boolean)
     2956    0.008    0.000    0.049    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:363(concat_same_type)
     2232    0.008    0.000    0.145    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/arrays/categorical.py:1248(__array__)
      985    0.008    0.000    0.018    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5017(_stack_arrays)
     2436    0.008    0.000    0.020    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/config.py:78(_get_single_key)
     2320    0.008    0.000    0.386    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:1947(take_nd)
     2814    0.008    0.000    0.026    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/reshape/concat.py:306(<listcomp>)
    21206    0.008    0.000    0.014    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/concat.py:162(<genexpr>)
     7171    0.008    0.000    0.074    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/concat.py:177(<listcomp>)
    23090    0.008    0.000    0.008    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/descriptors/base.py:25(__set__)
     7211    0.008    0.000    0.023    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5449(is_uniform_reindex)
     2320    0.008    0.000    0.059    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/concat.py:510(_concat_index_same_dtype)
     2192    0.007    0.000    0.217    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/concat.py:217(<listcomp>)
     2312    0.007    0.000    0.013    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
     8666    0.007    0.000    0.132    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:3915(<lambda>)
    24299    0.007    0.000    0.007    0.000 {method 'join' of 'str' objects}
     2818    0.007    0.000    0.090    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/reshape/concat.py:461(_get_comb_axis)
     6791    0.007    0.000    0.068    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:1938(<lambda>)
     2320    0.007    0.000    0.007    0.000 {method 'map_locations' of 'pandas._libs.hashtable.StringHashTable' objects}
     2818    0.007    0.000    0.009    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/common.py:586(_get_distinct_objs)
     4268    0.007    0.000    1.828    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:2054(_get_list_axis)
    55219    0.007    0.000    0.007    0.000 {built-in method builtins.divmod}
    31544    0.007    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/dtypes.py:363(categories)
     2360    0.007    0.000    0.063    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/sorting.py:235(nargsort)
     8223    0.007    0.000    0.018    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/descriptors/base.py:66(__set__)
     2438    0.007    0.000    0.015    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:2413(should_store)
    22836    0.007    0.000    0.007    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5442(<genexpr>)
     2280    0.007    0.000    0.432    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/concat.py:199(_concat_categorical)
    16322    0.007    0.000    0.021    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:1126(<genexpr>)
     4268    0.007    0.000    1.825    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/util/_decorators.py:185(wrapper)
     2547    0.007    0.000    0.042    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:2633(_check_setitem_copy)
      441    0.007    0.000    0.556    0.001 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/zipfile.py:1724(writestr)
     2192    0.007    0.000    0.341    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/concat.py:216(_concat_asobject)
