         972820178 function calls (958199753 primitive calls) in 786.661 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1555617    0.776    0.000    1.062    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/util/_validators.py:221(validate_bool_kwarg)
  2086040    0.776    0.000    0.776    0.000 {method 'rpartition' of 'str' objects}
   285100    0.756    0.000    6.970    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexing.py:2012(check_bool_indexer)
  1075354    0.756    0.000    1.597    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/common.py:372(is_timedelta64_dtype)
   745059    0.744    0.000    5.950    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1371(needs_i8_conversion)
  2113422    0.741    0.000    0.741    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/xml/etree/ElementTree.py:1076(_escape_attrib)
   726221    0.741    0.000    1.111    0.000 <frozen importlib._bootstrap>:416(parent)
   720517    0.737    0.000    3.173    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/frame.py:2141(_getitem_column)
   954129    0.732    0.000    0.732    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
   891330    0.718    0.000    4.477    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:140(is_categorical_astype)
   679396    0.707    0.000   29.094    0.000 <frozen importlib._bootstrap_external>:1149(find_spec)
  1187506    0.706    0.000    3.477    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/common.py:409(is_period_dtype)
  1090877    0.696    0.000    0.696    0.000 {method 'fill' of 'numpy.ndarray' objects}
181095/68243    0.690    0.000    1.781    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/serialisable.py:164(__eq__)
  1541662    0.672    0.000    1.047    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:3310(<genexpr>)
   537972    0.669    0.000    0.669    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
   437219    0.667    0.000    3.658    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/common.py:511(is_string_dtype)
   679396    0.664    0.000    0.664    0.000 <frozen importlib._bootstrap>:369(__init__)
  2330612    0.663    0.000    0.693    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:3524(is_consolidated)
  1138695    0.662    0.000    0.679    0.000 {built-in method builtins.sorted}
   539155    0.660    0.000    0.772    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:162(_init_mgr)
   542568    0.657    0.000    1.229    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:3018(<listcomp>)
    44604    0.648    0.000   44.396    0.001 /Users/khaibnd/eclipse-workspace/LNWG4/src/fitness_calculation/fitness_calculation.py:155(line_index)
   246796    0.642    0.000    1.301    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:5648(_preprocess_slice_or_indexer)
   996106    0.641    0.000    1.950    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:3224(__len__)
190598/72165    0.636    0.000    1.129    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/descriptors/serialisable.py:195(__hash__)
  1309822    0.634    0.000    1.495    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:3829(_consolidate_inplace)
  1092468    0.633    0.000    2.080    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/series.py:400(_values)
   745059    0.628    0.000    2.497    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1136(is_datetime_or_timedelta_dtype)
  8564315    0.619    0.000    0.619    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/codecs.py:275(reset)
   254406    0.617    0.000    0.617    0.000 {pandas._libs.lib.get_blkno_indexers}
   788775    0.611    0.000    2.509    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:1837(_get_item_cache)
   126997    0.606    0.000    3.700    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:1726(__getitem__)
   356219    0.605    0.000    0.986    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:1957(_set_is_copy)
   246794    0.595    0.000    0.595    0.000 {method 'flatten' of 'numpy.ndarray' objects}
   865884    0.590    0.000    1.087    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/cell/cell.py:123(coordinate)
  1317488    0.585    0.000    0.585    0.000 {built-in method pandas._libs.algos.ensure_int64}
   681796    0.581    0.000    0.966    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/compat/__init__.py:200(iteritems)
  1358796    0.574    0.000    0.574    0.000 {built-in method _thread.allocate_lock}
   322301    0.560    0.000    2.501    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/ops.py:631(_align_method_SERIES)
  3724598    0.559    0.000    0.559    0.000 {method 'items' of 'xml.etree.ElementTree.Element' objects}
   168082    0.553    0.000    0.553    0.000 {built-in method pandas._libs.lib.array_equivalent_object}
   247265    0.553    0.000    5.510    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1260(is_datetimelike_v_numeric)
   682839    0.551    0.000    0.813    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4503(external_values)
   244401    0.546    0.000  509.359    0.002 /Users/khaibnd/eclipse-workspace/LNWG4/src/fitness_calculation/fitness_calculation.py:14(prev_part_sequence_operation)
  4062238    0.543    0.000    0.543    0.000 {method 'append' of 'list' objects}
   679401    0.529    0.000    2.257    0.000 <frozen importlib._bootstrap>:151(__exit__)
   533062    0.527    0.000    1.430    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:376(_get_block_manager_axis)
   511590    0.524    0.000    0.524    0.000 {method 'astype' of 'numpy.ndarray' objects}
   571600    0.522    0.000    1.170    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/common.py:657(is_dtype_equal)
   655250    0.519    0.000    1.082    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/common.py:777(is_integer_dtype)
   868148    0.509    0.000    0.815    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/et_xmlfile/xmlfile.py:53(write)
   664589    0.508    0.000    0.750    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:735(<listcomp>)
  1214812    0.503    0.000    0.503    0.000 {method 'setdefault' of 'dict' objects}
   680002    0.499    0.000    8.890    0.000 <frozen importlib._bootstrap_external>:75(_path_stat)
   272048    0.498    0.000   19.312    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4148(<listcomp>)
   539356    0.498    0.000    1.238    0.000 {built-in method builtins.sum}
  1050076    0.495    0.000    1.641    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:593(get_values)
  1095104    0.485    0.000    0.733    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:3241(<genexpr>)
  2142586    0.480    0.000    0.480    0.000 {method 'pop' of 'dict' objects}
      441    0.463    0.001    0.463    0.001 {method 'compress' of 'zlib.Compress' objects}
   642599    0.459    0.000    0.459    0.000 {method 'ravel' of 'numpy.ndarray' objects}
   679502    0.458    0.000    0.459    0.000 <frozen importlib._bootstrap_external>:1080(_path_importer_cache)
   544888    0.449    0.000    1.652    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:3533(<listcomp>)
   866978    0.433    0.000    0.433    0.000 {built-in method _elementtree.SubElement}
   322283    0.424    0.000    0.952    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/common.py:135(_maybe_match_name)
  1594970    0.422    0.000    0.422    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:3135(_get_items)
  3071008    0.421    0.000    0.421    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4539(_consolidate_inplace)
   891348    0.418    0.000    0.571    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/inspect.py:73(isclass)
   679401    0.411    0.000    0.411    0.000 <frozen importlib._bootstrap>:143(__init__)
35822/26799    0.405    0.000    1.835    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:181(__new__)
   891330    0.405    0.000    1.196    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/inference.py:314(is_dict_like)
  1535516    0.403    0.000    0.403    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:4470(index)
   679487    0.398    0.000    0.398    0.000 <frozen importlib._bootstrap_external>:37(_relax_case)
   680106    0.395    0.000    3.758    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/utils/indexed_list.py:47(add)
   252013    0.388    0.000    0.791    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:1043(__hash__)
   681737    0.385    0.000    0.385    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:551(_reset_identity)
  2467383    0.385    0.000    0.385    0.000 {built-in method pandas._libs.lib.is_integer}
   679191    0.381    0.000    0.381    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/six.py:184(find_module)
  2110596    0.379    0.000    0.379    0.000 {built-in method pandas._libs.lib.is_bool}
   520770    0.372    0.000    0.562    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:169(get_values)
  1885339    0.369    0.000    0.369    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/series.py:284(_constructor)
  2346706    0.367    0.000    0.367    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/numeric.py:99(is_all_dates)
   682839    0.367    0.000    1.179    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/series.py:367(values)
   617021    0.365    0.000    0.810    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:420(_info_axis)
    39050    0.364    0.000    5.884    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexing.py:963(_getitem_lowerdim)
  1734087    0.362    0.000    0.362    0.000 {built-in method pandas._libs.lib.is_float}
   776487    0.355    0.000    2.378    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/numpy/core/numeric.py:504(asanyarray)
   247842    0.347    0.000   17.227    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/et_xmlfile/xmlfile.py:25(element)
   498587    0.344    0.000    8.936    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:3795(values)
   865884    0.339    0.000    0.497    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/cell/cell.py:128(column)
   679396    0.334    0.000    0.334    0.000 {built-in method _imp.is_frozen}
   246830    0.333    0.000    2.302    0.000 {method 'sum' of 'numpy.ndarray' objects}
   547058    0.327    0.000   11.448    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/dtypes/missing.py:26(isna)
    23364    0.326    0.000   23.194    0.001 /Users/khaibnd/eclipse-workspace/LNWG4/src/fitness_calculation/fitness_calculation.py:26(line_index)
   540787    0.324    0.000    0.457    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:531(is_)
  1841971    0.308    0.000    0.308    0.000 {built-in method builtins.callable}
    68063    0.287    0.000    0.487    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexing.py:1899(_convert_key)
  1358861    0.287    0.000    0.287    0.000 {built-in method _thread.get_ident}
   679396    0.286    0.000    0.621    0.000 <frozen importlib._bootstrap>:780(find_spec)
   246794    0.283    0.000    1.116    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/series.py:446(nonzero)
      234    0.282    0.001    0.740    0.003 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/writer/etree_worksheet.py:14(get_rows_to_write)
  1276745    0.282    0.000    0.282    0.000 {method 'items' of 'dict' objects}
323050/322536    0.278    0.000   17.510    0.000 {built-in method builtins.next}
   254473    0.278    0.000    0.419    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexing.py:1975(convert_to_index_sliceable)
   696199    0.276    0.000    0.276    0.000 {built-in method __new__ of type object at 0x1053626b0}
    71980    0.272    0.000    8.408    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexing.py:1572(_getitem_axis)
78259/50737    0.266    0.000   12.732    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexing.py:1358(__getitem__)
  1567476    0.264    0.000    0.264    0.000 {built-in method pandas._libs.algos.ensure_object}
   680758    0.255    0.000    1.869    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/utils/indexed_list.py:42(append)
   271242    0.252    0.000    0.252    0.000 {method 'reshape' of 'numpy.ndarray' objects}
   246796    0.246    0.000    0.633    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:1843(_assert_take_fillable)
   662293    0.243    0.000    0.243    0.000 {method 'update' of 'dict' objects}
       24    0.240    0.010    4.920    0.205 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/io/excel.py:1381(write_cells)
      234    0.233    0.001    0.366    0.002 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/openpyxl/worksheet/worksheet.py:434(calculate_dimension)
696191/696161    0.231    0.000    0.232    0.000 {built-in method builtins.iter}
   246875    0.228    0.000    0.668    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/generic.py:3712(<lambda>)
    16096    0.227    0.000    8.242    0.001 /Users/khaibnd/eclipse-workspace/LNWG4/src/fitness_calculation/fitness_calculation.py:38(completion_time_with_daily_work_hour)
   531993    0.226    0.000    0.226    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/internals.py:185(fill_value)
   616566    0.223    0.000    0.223    0.000 /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/pandas/core/indexes/base.py:578(dtype)
   328996    0.220    0.000    0.220    0.000 {method 'tolist' of 'numpy.ndarray' objects}
